HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:51192	NALT1	NOTCH1 associated lncRNA in T cell acute lymphoblastic leukemia 1	Approved	RNA, long non-coding	MIR4674HG, LINC01573	TCONS_l2_00029132	9q34.3	101928483	ENSG00000237886	OTTHUMG00000020933	1992	Long non-coding RNAs with non-systematic symbols
HGNC:42408	NAMA	non-protein coding RNA, associated with MAP kinase pathway and growth arrest	Approved	RNA, long non-coding			9q22.33	100996569	ENSG00000271086		1992	Long non-coding RNAs with non-systematic symbols
HGNC:49075	NBAT1	neuroblastoma associated transcript 1	Approved	RNA, long non-coding	CASC14	NBAT-1	6p22.3	729177	ENSG00000260455	OTTHUMG00000175902	1992	Long non-coding RNAs with non-systematic symbols
HGNC:20691	NBR2	neighbor of BRCA1 lncRNA 2	Approved	RNA, long non-coding		NCRNA00192	17q21.31	10230	ENSG00000198496	OTTHUMG00000140395	1992	Long non-coding RNAs with non-systematic symbols
HGNC:56663	NCAL1	NK cell activity associated lncRNA 1	Approved	RNA, long non-coding			2p11.2	128193293	ENSG00000284879		1992	Long non-coding RNAs with non-systematic symbols
HGNC:37153	NCRUPAR	non-protein coding RNA, upstream of F2R/PAR1	Approved	RNA, long non-coding		ncR-uPAR, NCRNA00193	5q13.3	100302746			1992	Long non-coding RNAs with non-systematic symbols
HGNC:30815	NEAT1	nuclear paraspeckle assembly transcript 1	Approved	RNA, long non-coding	NCRNA00084	TncRNA, MENepsilon/beta, LINC00084, VINC, TP53LC15	11q13.1	283131	ENSG00000245532	OTTHUMG00000166321	1992	Long non-coding RNAs with non-systematic symbols
HGNC:56731	NHEG1	neuroblastoma highly expressed DDX5 stabilizing lncRNA 1	Approved	RNA, long non-coding			6q23.3	100294720	ENSG00000225391		1992	Long non-coding RNAs with non-systematic symbols
HGNC:55561	NHIP	neuronal hypoxia inducible, placenta associated	Approved	RNA, long non-coding			22q13.32	105373085	ENSG00000286381		1992	Long non-coding RNAs with non-systematic symbols
HGNC:53024	NIHCOLE	ncRNA involved in NHEJ oncogenic ligation efficiency	Approved	RNA, long non-coding	LINC02163	RP11-138J23.1	5q21.2	107986389	ENSG00000251026	OTTHUMG00000162778	1992	Long non-coding RNAs with non-systematic symbols
HGNC:51599	NKILA	NF-kappaB interacting lncRNA	Approved	RNA, long non-coding			20q13.31	105416157	ENSG00000278709	OTTHUMG00000186958	1992	Long non-coding RNAs with non-systematic symbols
HGNC:44311	NORAD	non-coding RNA activated by DNA damage	Approved	RNA, long non-coding	LINC00657		20q11.23	647979	ENSG00000260032	OTTHUMG00000175580	1992	Long non-coding RNAs with non-systematic symbols
HGNC:54409	NR4A1AS	NR4A1 antisense RNA	Approved	RNA, long non-coding		NR4A1-AS1, RP11-1100L3.8, lncMMPA	12q13.13	115409980	ENSG00000259884		1992	Long non-coding RNAs with non-systematic symbols
HGNC:26981	NRAD1	non-coding RNA in the aldehyde dehydrogenase 1A pathway	Approved	RNA, long non-coding	NCRNA00284, LINC00284		13q14.11	121838	ENSG00000233725	OTTHUMG00000016827	1992	Long non-coding RNAs with non-systematic symbols
HGNC:56652	NRAL	NRF2 regulation associated lncRNA	Approved	RNA, long non-coding			2q31.1	128071539	ENSG00000229434		1992	Long non-coding RNAs with non-systematic symbols
HGNC:48588	NRAV	negative regulator of antiviral response	Approved	RNA, long non-coding	DYNLL1-AS1		12q24.31	100506668	ENSG00000248008	OTTHUMG00000169374	1992	Long non-coding RNAs with non-systematic symbols
HGNC:51269	NRIR	negative regulator of interferon response	Approved	RNA, long non-coding		lncRNA-CMPK2, lncCMPK2	2p25.2	104326052	ENSG00000225964	OTTHUMG00000151730	1992	Long non-coding RNAs with non-systematic symbols
HGNC:37079	NRON	non-coding repressor of NFAT	Approved	RNA, long non-coding		NCRNA00194	9q33.3	641373	ENSG00000253079		1992	Long non-coding RNAs with non-systematic symbols
HGNC:52478	NTRAS	non-coding transcript regulating alternative splicing	Approved	RNA, long non-coding	LINC01693	RP11-354K1.1	1q32.3	105748977	ENSG00000227764	OTTHUMG00000036999	1992	Long non-coding RNAs with non-systematic symbols
HGNC:56212	NXTAR	negative expression of androgen receptor regulating lncRNA	Approved	RNA, long non-coding			Xq12	105373241			1992	Long non-coding RNAs with non-systematic symbols
HGNC:28060	OLMALINC	oligodendrocyte maturation-associated long intergenic non-coding RNA	Approved	RNA, long non-coding	C10orf75, NCRNA00263, LINC00263	bA34D15.5, FLJ12974, HI-LNC80	10q24.31	90271	ENSG00000235823	OTTHUMG00000018909	1992	Long non-coding RNAs with non-systematic symbols
HGNC:49422	OVAAL	ovarian adenocarcinoma amplified long non-coding RNA	Approved	RNA, long non-coding		LINC01131, OVAL, RMEL2	1q25.3	148756	ENSG00000236719	OTTHUMG00000035112	1992	Long non-coding RNAs with non-systematic symbols
HGNC:50552	PACERR	PTGS2 antisense NFKB1 complex-mediated expression regulator RNA	Approved	RNA, long non-coding		PACER, PTGS2-AS1	1q31.1	103752588	ENSG00000273129	OTTHUMG00000186484	1992	Long non-coding RNAs with non-systematic symbols
HGNC:52282	PANCR	PITX2 adjacent non-coding RNA	Approved	RNA, long non-coding			4q25	110231149	ENSG00000250103	OTTHUMG00000161118	1992	Long non-coding RNAs with non-systematic symbols
HGNC:44048	PANDAR	promoter of CDKN1A antisense DNA damage activated RNA	Approved	RNA, long non-coding		PANDA	6p21.2	101154753	ENSG00000281450	OTTHUMG00000189732	1992	Long non-coding RNAs with non-systematic symbols
HGNC:49513	PANTR1	POU3F3 adjacent non-coding transcript 1	Approved	RNA, long non-coding	LINC01158	linc-Brn1a, linc-POU3F3	2q12.1	100506421	ENSG00000233639	OTTHUMG00000153065	1992	Long non-coding RNAs with non-systematic symbols
HGNC:55545	PARAIL	palmitic acid regulated anti-inflammatory lncRNA	Approved	RNA, long non-coding	RIPK2-DT		8q21.3	101929709	ENSG00000251136		1992	Long non-coding RNAs with non-systematic symbols
HGNC:53772	PARAL1	PPARG activating RBM14 associated lncRNA 1	Approved	RNA, long non-coding		NR_109	20p12.2	101929371	ENSG00000243961	OTTHUMG00000031858	1992	Long non-coding RNAs with non-systematic symbols
HGNC:17263	PART1	prostate androgen-regulated transcript 1	Approved	RNA, long non-coding		DKFZP586D0823, NCRNA00206	5q12.1	25859	ENSG00000152931	OTTHUMG00000162213	1992	Long non-coding RNAs with non-systematic symbols
HGNC:50886	PARTICL	promoter of MAT2A antisense radiation-induced circulating long non-coding RNA	Approved	RNA, long non-coding		PARTICLE	2p11.2	100630918	ENSG00000286532		1992	Long non-coding RNAs with non-systematic symbols
HGNC:49670	PAUPAR	PAX6 upstream antisense RNA	Approved	RNA, long non-coding			11p13	103157000	ENSG00000281880	OTTHUMG00000189576	1992	Long non-coding RNAs with non-systematic symbols
HGNC:8637	PCA3	prostate cancer associated 3	Approved	RNA, long non-coding		DD3, NCRNA00019, PCAT3, PRUNE2-AS1	9q21.2	50652	ENSG00000225937	OTTHUMG00000020046	1992	Long non-coding RNAs with non-systematic symbols
HGNC:43022	PCAT1	prostate cancer associated transcript 1	Approved	RNA, long non-coding		PCAT-1, PCA1, PiHL	8q24.21	100750225	ENSG00000253438	OTTHUMG00000165061	1992	Long non-coding RNAs with non-systematic symbols
HGNC:48977	PCAT14	prostate cancer associated transcript 14	Approved	RNA, long non-coding			22q11.23	101978785	ENSG00000280623	OTTHUMG00000189569	1992	Long non-coding RNAs with non-systematic symbols
HGNC:49211	PCAT18	prostate cancer associated transcript 18	Approved	RNA, long non-coding		LINC01092	18q11.2	728606	ENSG00000265369	OTTHUMG00000179450	1992	Long non-coding RNAs with non-systematic symbols
HGNC:49593	PCAT19	prostate cancer associated transcript 19	Approved	RNA, long non-coding	LOC100505495	LINC01190	19q13.2	100505495	ENSG00000267107	OTTHUMG00000182344	1992	Long non-coding RNAs with non-systematic symbols
HGNC:45089	PCAT2	prostate cancer associated transcript 2	Approved	RNA, long non-coding		PCA2, TCONS_00015167	8q24.21	103164619		OTTHUMG00000165062	1992	Long non-coding RNAs with non-systematic symbols
HGNC:50895	PCAT29	prostate cancer associated transcript 29	Approved	RNA, long non-coding			15q23	104472713		OTTHUMG00000172099	1992	Long non-coding RNAs with non-systematic symbols
HGNC:24853	PCAT4	prostate cancer associated transcript 4	Approved	RNA, long non-coding		GDEP, PCAN1, PCA4	4q21.21	118425	ENSG00000251321	OTTHUMG00000161746	1992	Long non-coding RNAs with non-systematic symbols
HGNC:48665	PCAT5	prostate cancer associated transcript 5	Approved	RNA, long non-coding	LINC01452	TPCAT-10-36067	10p11.21	102578074	ENSG00000280719	OTTHUMG00000189575	1992	Long non-coding RNAs with non-systematic symbols
HGNC:43714	PCAT6	prostate cancer associated transcript 6	Approved	RNA, long non-coding	KDM5B-AS1	ncRNA-a2, PCAN-R1, KDM5BAS1, onco-lncRNA-96	1q32.1	100506696	ENSG00000228288	OTTHUMG00000041399	1992	Long non-coding RNAs with non-systematic symbols
HGNC:48824	PCAT7	prostate cancer associated transcript 7	Approved	RNA, long non-coding		PCAN-R2	9q22.32	101928099	ENSG00000231806	OTTHUMG00000020270	1992	Long non-coding RNAs with non-systematic symbols
HGNC:30145	PCGEM1	PCGEM1 prostate-specific transcript	Approved	RNA, long non-coding		NCRNA00071, LINC00071, PCAT9	2q32.3	64002	ENSG00000227418	OTTHUMG00000154342	1992	Long non-coding RNAs with non-systematic symbols
HGNC:55418	PCHILR	prostate cancer associated HIP1 interacting lncRNA	Approved	RNA, long non-coding		PCLN16	16q23.1	129810500	ENSG00000260884		1992	Long non-coding RNAs with non-systematic symbols
HGNC:39839	PCOTH	prostate and testis expressed opposite C1QTNF9B and MIPEP	Approved	RNA, long non-coding	C1QTNF9B-AS1		13q12.12	542767	ENSG00000205861	OTTHUMG00000016571	1992	Long non-coding RNAs with non-systematic symbols
HGNC:54485	PCSEAT	prostate cancer expressed EZH2 associated transcript	Approved	RNA, long non-coding		PRCAT38	21q22.3	105372808	ENSG00000286027		1992	Long non-coding RNAs with non-systematic symbols
HGNC:56909	PDGFDDN	PDGFD downstream neighbor	Approved	RNA, long non-coding		AP002989.1	11q22.3	105369464	ENSG00000254987		1992	Long non-coding RNAs with non-systematic symbols
HGNC:19969	PEG13	paternally expressed 13	Approved	RNA, long non-coding			8q24.3	359809	ENSG00000282164	OTTHUMG00000191428	1992	Long non-coding RNAs with non-systematic symbols
HGNC:50328	PELATON	plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation	Approved	RNA, long non-coding	LINC01272, SMIM25	GCRL1	20q13.13	100506115	ENSG00000224397	OTTHUMG00000032721	1992	Long non-coding RNAs with non-systematic symbols
HGNC:27576	PICART1	p53 inducible cancer associated RNA transcript 1	Approved	RNA, long non-coding			17q21.33	284080	ENSG00000246640	OTTHUMG00000161891	1992	Long non-coding RNAs with non-systematic symbols
HGNC:19725	PICSAR	P38 inhibited cutaneous squamous cell carcinoma associated lincRNA	Approved	RNA, long non-coding	C21orf113, NCRNA00162, LINC00162	PRED74, NLC1-C	21q22.3	378825	ENSG00000275874	OTTHUMG00000090292	1992	Long non-coding RNAs with non-systematic symbols
HGNC:53590	PINCR	p53-induced noncoding RNA	Approved	RNA, long non-coding		RP3-326I13.1	Xp11.3	101927501	ENSG00000224294	OTTHUMG00000021384	1992	Long non-coding RNAs with non-systematic symbols
HGNC:37459	PIRAT1	PU.1 (SPI1) induced regulator of S100A8 and S100A9 alarmin transcription 1	Approved	RNA, long non-coding	NCRNA00211, LINC00211	PIRAT	2p22.2	101929559	ENSG00000237803	OTTHUMG00000152169	1992	Long non-coding RNAs with non-systematic symbols
HGNC:16671	PISRT1	PISRT1 lncRNA	Approved	RNA, long non-coding		NCRNA00195	3q23	140464	ENSG00000281473	OTTHUMG00000189533	1992	Long non-coding RNAs with non-systematic symbols
HGNC:56847	PKMYT1AR	PKMYT1 associated lncRNA	Approved	RNA, long non-coding			19q13.43	130572098	ENSG00000268266		1992	Long non-coding RNAs with non-systematic symbols
HGNC:14616	PLAC4	placenta enriched 4	Approved	RNA, long non-coding	C21orf115	MGC126664, MGC126666, PRED78	21q22.2	191585	ENSG00000280109	OTTHUMG00000086743	1992	Long non-coding RNAs with non-systematic symbols
HGNC:43698	PLUT	PDX1 associated lncRNA, upregulator of transcription	Approved	RNA, long non-coding	PDX1-AS1	PLUTO, HI-LNC71	13q12.2	100861550	ENSG00000247381	OTTHUMG00000170578	1992	Long non-coding RNAs with non-systematic symbols
HGNC:40168	PRADX	PRC2 and DDX5 associated lncRNA	Approved	RNA, long non-coding			11p15.5	126568849	ENSG00000235027		1992	Long non-coding RNAs with non-systematic symbols
HGNC:52646	PRAL	p53 regulation associated lncRNA	Approved	RNA, long non-coding		lncRNA-PRAL	17p13.1	109245082	ENSG00000279296	OTTHUMG00000177909	1992	Long non-coding RNAs with non-systematic symbols
HGNC:51126	PRANCR	progenitor renewal associated non-coding RNA	Approved	RNA, long non-coding	LINC01481, CNOT2-DT		12q15	101928062	ENSG00000257815	OTTHUMG00000169448	1992	Long non-coding RNAs with non-systematic symbols
HGNC:27492	PRECSIT	p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript	Approved	RNA, long non-coding	C13orf29, NCRNA00346, LINC00346		13q34	283487	ENSG00000255874	OTTHUMG00000187398	1992	Long non-coding RNAs with non-systematic symbols
HGNC:34235	PRINS	psoriasis associated non-protein coding RNA induced by stress	Approved	RNA, long non-coding		NCRNA00074	10p12.1	100169750			1992	Long non-coding RNAs with non-systematic symbols
HGNC:48942	PRNCR1	prostate cancer associated non-coding RNA 1	Approved	RNA, long non-coding	PCAT8		8q24.21	101867536	ENSG00000282961	OTTHUMG00000191472	1992	Long non-coding RNAs with non-systematic symbols
HGNC:18046	PRNT	prion locus lncRNA, testis expressed	Approved	RNA, long non-coding		M8	20p13	149830	ENSG00000180259	OTTHUMG00000031785	1992	Long non-coding RNAs with non-systematic symbols
HGNC:38732	PRORY	PRORY Y-linked lncRNA	Approved	gene with protein product	CYorf17		Yq11.223	100533178	ENSG00000183146	OTTHUMG00000042036	1992	Long non-coding RNAs with non-systematic symbols
HGNC:25606	PRR34	PRR34 long non-coding RNA	Approved	RNA, long non-coding	C22orf26	FLJ10945	22q13.31	55267	ENSG00000182257	OTTHUMG00000150407	1992	Long non-coding RNAs with non-systematic symbols
HGNC:54405	PSLNR	prostate enriched lncRNA	Approved	RNA, long non-coding		LA16c-83F12.6	22q11.1	106146148	ENSG00000225255		1992	Long non-coding RNAs with non-systematic symbols
HGNC:17203	PSORS1C3	psoriasis susceptibility 1 candidate 3	Approved	RNA, long non-coding		NCRNA00196	6p21.33	100130889	ENSG00000204528	OTTHUMG00000031054	1992	Long non-coding RNAs with non-systematic symbols
HGNC:37127	PTCSC1	papillary thyroid carcinoma susceptibility candidate 1	Approved	RNA, long non-coding	PTCSC	AK023948, NCRNA00197	8q24	100302522	ENSG00000287736		1992	Long non-coding RNAs with non-systematic symbols
HGNC:44086	PTCSC2	papillary thyroid carcinoma susceptibility candidate 2	Approved	RNA, long non-coding			9q22.33	101928337	ENSG00000236130	OTTHUMG00000020335	1992	Long non-coding RNAs with non-systematic symbols
HGNC:43959	PTCSC3	papillary thyroid carcinoma susceptibility candidate 3	Approved	RNA, long non-coding			14q13.3	100886964	ENSG00000259104	OTTHUMG00000170617	1992	Long non-coding RNAs with non-systematic symbols
HGNC:48995	PURPL	p53 upregulated regulator of p53 levels	Approved	RNA, long non-coding	LINC01021	LOC643401, RP11-46C20.1	5p14.1	643401	ENSG00000250337	OTTHUMG00000161968	1992	Long non-coding RNAs with non-systematic symbols
HGNC:9709	PVT1	Pvt1 oncogene	Approved	RNA, long non-coding		NCRNA00079, LINC00079, onco-lncRNA-100, MIR1204HG, TP53LC09	8q24.21	5820	ENSG00000249859	OTTHUMG00000164871	1992	Long non-coding RNAs with non-systematic symbols
HGNC:30089	PWAR1	Prader Willi/Angelman region RNA 1	Approved	RNA, long non-coding		PAR1, PAR-1	15q11.2	145624	ENSG00000279050	OTTHUMG00000176879	1992	Long non-coding RNAs with non-systematic symbols
HGNC:29998	PWAR4	Prader Willi/Angelman region RNA 4	Approved	RNA, long non-coding		PAR4, PAR-4	15q11.2	347745			1992	Long non-coding RNAs with non-systematic symbols
HGNC:30090	PWAR5	Prader Willi/Angelman region RNA 5	Approved	RNA, long non-coding		PAR5, PAR-5	15q11.2	8123	ENSG00000279192	OTTHUMG00000184194	1992	Long non-coding RNAs with non-systematic symbols
HGNC:49129	PWAR6	Prader Willi/Angelman region RNA 6	Approved	RNA, long non-coding		HBT8, PAR-6	15q11.2	100506965	ENSG00000257151	OTTHUMG00000170276	1992	Long non-coding RNAs with non-systematic symbols
HGNC:30001	PWARSN	Prader Willi/Angelman region RNA, SNRPN neighbor	Approved	RNA, long non-coding		PAR-SN, PARSN	15q11.2	347746			1992	Long non-coding RNAs with non-systematic symbols
HGNC:33235	PWRN1	Prader-Willi region non-protein coding RNA 1	Approved	RNA, long non-coding		NCRNA00198, LOHAN1	15q11.2	791114	ENSG00000259905	OTTHUMG00000173077	1992	Long non-coding RNAs with non-systematic symbols
HGNC:33236	PWRN2	Prader-Willi region non-protein coding RNA 2	Approved	RNA, long non-coding		NCRNA00199	15q11.2	791115	ENSG00000260551	OTTHUMG00000173073	1992	Long non-coding RNAs with non-systematic symbols
HGNC:49131	PWRN3	Prader-Willi region non-protein coding RNA 3	Approved	RNA, long non-coding			15q11.2	101928840		OTTHUMG00000176387	1992	Long non-coding RNAs with non-systematic symbols
HGNC:49130	PWRN4	Prader-Willi region non-protein coding RNA 4	Approved	RNA, long non-coding		LINC01084	15q11.2	105370731	ENSG00000260232	OTTHUMG00000172887	1992	Long non-coding RNAs with non-systematic symbols
HGNC:55255	QKILA	QKI interacting lncRNA	Approved	RNA, long non-coding		Loc490	4q31.1	101927490	ENSG00000261268		1992	Long non-coding RNAs with non-systematic symbols
HGNC:33770	RBAKDN	RBAK downstream neighbor	Approved	RNA, long non-coding			7p22.1	389458	ENSG00000273313	OTTHUMG00000186012	1992	Long non-coding RNAs with non-systematic symbols
HGNC:48591	RBFADN	RBFA downstream neighbor	Approved	RNA, long non-coding			18q23	100506070	ENSG00000261126		1992	Long non-coding RNAs with non-systematic symbols
HGNC:39009	RCAN3AS	RCAN3 antisense RNA	Approved	RNA, long non-coding		TCONS_00001428	1p36.11	100750325	ENSG00000286061		1992	Long non-coding RNAs with non-systematic symbols
HGNC:27190	RDUR	RIG-I dependent antiviral response regulator RNA	Approved	RNA, long non-coding	LINC02085		3q12.3	152225	ENSG00000214407	OTTHUMG00000159212	1992	Long non-coding RNAs with non-systematic symbols
HGNC:54096	RENO1	regulator of early neurogenesis 1	Approved	RNA, long non-coding			17q25.3	119545628	ENSG00000287431		1992	Long non-coding RNAs with non-systematic symbols
HGNC:9978	RFPL1S	RFPL1 antisense RNA 1	Approved	RNA, long non-coding	RFPL1-AS1	RFPL1-AS, NCRNA00006	22q12.2	10740	ENSG00000225465	OTTHUMG00000030476	1992	Long non-coding RNAs with non-systematic symbols
HGNC:9981	RFPL3S	RFPL3 antisense	Approved	RNA, long non-coding	RFPL3-AS1	RFPL3-AS, NCRNA00005	22q12.3	10737	ENSG00000205853	OTTHUMG00000030295	1992	Long non-coding RNAs with non-systematic symbols
HGNC:53975	RMEL3	enriched in melanoma 3	Approved	RNA, long non-coding			5q11.2	102724122	ENSG00000250961		1992	Long non-coding RNAs with non-systematic symbols
